title,disc,digital,id,poster,actors,genres,rating,content_rating,year,duration_str,duration_min,trailer,plot_summary
Warm Bodies,BR,yes,tt1588173,"https://m.media-amazon.com/images/M/MV5BYTc5ZjFhMDItYmViMi00YjI5LTgzNzctZjcxMDYzMWU2NTk2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UY281_CR5,0,190,281_.jpg","Nicholas Hoult, Teresa Palmer, John Malkovich","Comedy, Horror, Romance",6.9,PG-13,2013,1h 38m,98.0,https://www.youtube.com/embed/07s-cNFffDM,"After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world."
Watchmen,BR,no,tt0409459,"https://m.media-amazon.com/images/M/MV5BY2IzNGNiODgtOWYzOS00OTI0LTgxZTUtOTA5OTQ5YmI3NGUzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX190_CR0,2,190,281_.jpg","Jackie Earle Haley, Patrick Wilson, Carla Gugino","Action, Drama, Mystery",7.7,R,2009,2h 42m,162.0,https://www.youtube.com/embed/wglmbroElU0,"In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it."
"Waterboy, The",DVD,no,tt0120484,"https://m.media-amazon.com/images/M/MV5BNzJmZDZlMGItZGJhOC00Y2NjLTljNzctMDg5YmQ1NzU3NzYzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg","Adam Sandler, Kathy Bates, Henry Winkler","Comedy, Sport",6.1,PG-13,1998,1h 30m,90.0,https://www.youtube.com/embed/1HYpS-KF_pg,A waterboy for a college football team discovers he has a unique tackling ability and becomes a member of the team.
Wedding Crashers,DVD,no,tt0396269,"https://m.media-amazon.com/images/M/MV5BZmJkNzViYjYtZWZlNy00OGE4LWI2MzUtYTcwNjY3Y2MyODIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg","Owen Wilson, Vince Vaughn, Rachel McAdams","Comedy, Romance",7.0,R,2005,1h 59m,119.0,https://www.youtube.com/embed/GnD48PD84-8,"John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary."
Wind River,NONE,yes,tt5362988,"https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Elizabeth Olsen, Jeremy Renner, Graham Greene","Crime, Drama, Mystery",7.7,R,2017,1h 47m,107.0,https://www.youtube.com/embed/s7WuKdVhrmA,"A wildlife officer, who is haunted by a tragedy that happened because of him, teams up with an FBI agent in solving a murder of a young woman on a Wyoming Native American reservation and hopes to get redemption from his past regrets."
Windtalkers,NONE,yes,tt0245562,"https://m.media-amazon.com/images/M/MV5BYWU3NmIzMmQtZjE2Mi00NDlkLWI2NDMtZWZmYjUxZWRiZDZiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR2,0,190,281_.jpg","Nicolas Cage, Adam Beach, Peter Stormare","Action, Drama, War",6.1,R,2002,2h 14m,134.0,https://www.youtube.com/embed/KOmH0_F8_XI,"Two U.S. Marines in World War II are assigned to protect Navajo Marines, who use their native language as an unbreakable radio cypher."
"Wolf Of Wall Street, The",BR,yes,tt0993846,"https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_QL75_UX190_CR0,0,190,281_.jpg","Leonardo DiCaprio, Jonah Hill, Margot Robbie","Biography, Comedy, Crime",8.2,R,2013,3h,3.0,https://www.youtube.com/embed/iszwuX1AK6A,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government."
"Wolverine, The",NONE,yes,tt1430132,"https://m.media-amazon.com/images/M/MV5BNzg1MDQxMTQ2OF5BMl5BanBnXkFtZTcwMTk3MjAzOQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Hugh Jackman, Will Yun Lee, Tao Okamoto","Action, Sci-Fi",6.7,PG-13,2013,2h 6m,126.0,https://www.youtube.com/embed/toLpchTUYk8,"Wolverine comes to Japan to meet an old friend whose life he saved years ago, and gets embroiled in a conspiracy involving yakuza and mutants."
Wonder Woman,NONE,yes,tt0451279,"https://m.media-amazon.com/images/M/MV5BMTYzODQzYjQtNTczNC00MzZhLTg1ZWYtZDUxYmQ3ZTY4NzA1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UX190_CR0,0,190,281_.jpg","Gal Gadot, Chris Pine, Robin Wright","Action, Adventure, Fantasy",7.4,PG-13,2017,2h 21m,141.0,https://www.youtube.com/embed/VSB4wGIdDwo,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny."
Wonder Woman 1984,NONE,yes,tt7126948,"https://m.media-amazon.com/images/M/MV5BYTlhNzJjYzYtNGU3My00ZDI5LTgzZDUtYzllYjU1ZmU0YTgwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Gal Gadot, Chris Pine, Kristen Wiig","Action, Adventure, Fantasy",5.4,PG-13,2020,2h 31m,151.0,https://www.youtube.com/embed/sfM7_JLk-84,"Diana must contend with a work colleague, and with a businessman whose desire for extreme wealth sends the world down a path of destruction, after an ancient artifact that grants wishes goes missing."
World Trade Center,DVD,no,tt0469641,"https://m.media-amazon.com/images/M/MV5BMTIxMzE5ODEwOV5BMl5BanBnXkFtZTcwMzM3MzIzMQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Nicolas Cage, Michael Peña, Maria Bello","Drama, History, Thriller",6.0,PG-13,2006,2h 9m,129.0,https://www.youtube.com/embed/ZgY_n8QYeOo,Two Port Authority police officers become trapped under the rubble of the World Trade Center.
World War Z,BR,yes,tt0816711,"https://m.media-amazon.com/images/M/MV5BNDQ4YzFmNzktMmM5ZC00MDZjLTk1OTktNDE2ODE4YjM2MjJjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX190_CR0,5,190,281_.jpg","Brad Pitt, Mireille Enos, Daniella Kertesz","Action, Adventure, Horror",7.0,PG-13,2013,1h 56m,116.0,https://www.youtube.com/embed/Md6Dvxdr0AQ,Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.
X-Men,DVD,no,tt0120903,"https://m.media-amazon.com/images/M/MV5BZmIyMDk5NGYtYjQ5NS00ZWQxLTg2YzQtZDk1ZmM4ZDBlN2E3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Patrick Stewart, Hugh Jackman, Ian McKellen","Action, Adventure, Sci-Fi",7.4,PG-13,2000,1h 44m,104.0,https://www.youtube.com/embed/VNxwlx6etXI,"In a world where mutants (evolved super-powered humans) exist and are discriminated against, two groups form for an inevitable clash: the supremacist Brotherhood, and the pacifist X-Men."
X-Men Origins: Wolverine,DVD,no,tt0458525,"https://m.media-amazon.com/images/M/MV5BZWRhMzdhMzEtZTViNy00YWYyLTgxZmUtMTMwMWM0NTEyMjk3XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UY281_CR0,0,190,281_.jpg","Hugh Jackman, Liev Schreiber, Ryan Reynolds","Action, Sci-Fi",6.6,PG-13,2009,1h 47m,107.0,https://www.youtube.com/embed/8IxT7WFL6Ec,"The early years of James Logan, featuring his rivalry with his brother Victor Creed, his service in the special forces team Weapon X, and his experimentation into the metal-lined mutant Wolverine."
X-Men: Apocalypse,NONE,yes,tt3385516,"https://m.media-amazon.com/images/M/MV5BMjU1ODM1MzYxN15BMl5BanBnXkFtZTgwOTA4NDE2ODE@._V1_QL75_UY281_CR0,0,190,281_.jpg","James McAvoy, Michael Fassbender, Jennifer Lawrence","Action, Adventure, Sci-Fi",6.9,PG-13,2016,2h 24m,144.0,https://www.youtube.com/embed/COvnHv42T-A,"In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world."
X-Men: Dark Phoenix,NONE,yes,tt6565702,"https://m.media-amazon.com/images/M/MV5BMmZmYTgwZGItNDIxMS00MmRkLWEzODQtYTllNzM0ZWE1NmQ5XkEyXkFqcGdeQXVyODQzNTE3ODc@._V1_QL75_UX190_CR0,0,190,281_.jpg","James McAvoy, Michael Fassbender, Jennifer Lawrence","Action, Adventure, Sci-Fi",5.7,PG-13,2019,1h 53m,113.0,https://www.youtube.com/embed/1-q8C_c-nlM,"Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity."
X-Men: Days Of Future Past,NONE,yes,tt1877832,"https://m.media-amazon.com/images/M/MV5BZGIzNWYzN2YtMjcwYS00YjQ3LWI2NjMtOTNiYTUyYjE2MGNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Patrick Stewart, Ian McKellen, Hugh Jackman","Action, Adventure, Sci-Fi",8.0,PG-13,2014,2h 12m,132.0,https://www.youtube.com/embed/pK2zYHWDZKo,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.
X-Men: First Class,BR,yes,tt1270798,"https://m.media-amazon.com/images/M/MV5BMTg5OTMxNzk4Nl5BMl5BanBnXkFtZTcwOTk1MjAwNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","James McAvoy, Michael Fassbender, Jennifer Lawrence","Action, Adventure, Sci-Fi",7.7,PG-13,2011,2h 11m,131.0,https://www.youtube.com/embed/kyQKi5-k0UU,"In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them."
X-Men: The Last Stand,DVD,no,tt0376994,"https://m.media-amazon.com/images/M/MV5BNDBhNDJiMWEtOTg4Yi00NTYzLWEzOGMtMjNmNjAxNTBlMzY3XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UY281_CR2,0,190,281_.jpg","Patrick Stewart, Hugh Jackman, Halle Berry","Action, Adventure, Sci-Fi",6.7,PG-13,2006,1h 44m,104.0,https://www.youtube.com/embed/ZQ0v5dXbw7M,"The human government develops a cure for mutations, and Jean Gray becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men."
X2: X-Men United,DVD,no,tt0290334,"https://m.media-amazon.com/images/M/MV5BNDk0NjYxMzIzOF5BMl5BanBnXkFtZTYwMTc1MjU3._V1_QL75_UY281_CR0,0,190,281_.jpg","Patrick Stewart, Hugh Jackman, Halle Berry","Action, Sci-Fi, Thriller",7.4,PG-13,2003,2h 14m,134.0,https://www.youtube.com/embed/SIPrQ63O7uM,"When anti-mutant Colonel William Stryker kidnaps Professor X and attacks his school, the X-Men must ally with their archenemy Magneto to stop him."
Yesterday (2019),BR,yes,tt8079248,"https://m.media-amazon.com/images/M/MV5BMjQ0NTI0NjkyN15BMl5BanBnXkFtZTgwNzY0MTE0NzM@._V1_QL75_UX190_CR0,0,190,281_.jpg","Himesh Patel, Lily James, Sophia Di Martino","Comedy, Fantasy, Music",6.8,PG-13,2019,1h 56m,116.0,https://www.youtube.com/embed/E6jfp78Ho3k,A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where they never existed.
Zack And Miri Make A Porno,DVD,no,tt1007028,"https://m.media-amazon.com/images/M/MV5BY2I1N2Y0ODEtNzZmZS00NzBjLWFkZjEtMTVkOTY1Y2UzZGE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,4,190,281_.jpg","Seth Rogen, Elizabeth Banks, Craig Robinson","Comedy, Romance",6.6,R,2008,1h 41m,101.0,https://www.youtube.com/embed/9TTniyHOEIc,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought."
Zero Dark Thirty,BR,no,tt1790885,"https://m.media-amazon.com/images/M/MV5BMTQ4OTUyNzcwN15BMl5BanBnXkFtZTcwMTQ1NDE3OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Jessica Chastain, Joel Edgerton, Chris Pratt","Drama, History, Thriller",7.4,R,2012,2h 37m,157.0,https://www.youtube.com/embed/LJFra3B9sbA,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011."
Zombieland,DVD,no,tt1156398,"https://m.media-amazon.com/images/M/MV5BMTU5MDg0NTQ1N15BMl5BanBnXkFtZTcwMjA4Mjg3Mg@@._V1_QL75_UY281_CR6,0,190,281_.jpg","Jesse Eisenberg, Emma Stone, Woody Harrelson","Action, Comedy, Horror",7.6,R,2009,1h 28m,88.0,https://www.youtube.com/embed/8m9EVP8X7N8,"A shy student trying to reach his family in Ohio, a gun-toting bruiser in search of the last Twinkie and a pair of sisters striving to get to an amusement park join forces in a trek across a zombie-filled America."
"Chronicles of Narnia: Prince Caspian, The",NONE,yes,tt0499448,"https://m.media-amazon.com/images/M/MV5BM2Q3NWExNjYtM2MwMC00NmM0LTgzZDctMzcxNjE4ZTk5ODA3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UY281_CR0,0,190,281_.jpg","Ben Barnes, Skandar Keynes, Georgie Henley","Action, Adventure, Family",6.5,PG,2008,2h 30m,150.0,https://www.youtube.com/embed/zZfDS5eu7fA,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian."
"Parent Trap, The",NONE,yes,tt0120783,"https://m.media-amazon.com/images/M/MV5BNWYyMzJhNzEtMzFkNC00M2U0LTkwMWYtYWVkN2Y2MGI5ODZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Lindsay Lohan, Dennis Quaid, Natasha Richardson","Adventure, Comedy, Drama",6.6,PG,1998,2h 8m,128.0,https://www.youtube.com/embed/PMAhVpgzmRU,"Identical twins Annie and Hallie, separated at birth and each raised by one of their biological parents, discover each other for the first time at summer camp and make a plan to bring their wayward parents back together."
Mystic River,NONE,yes,tt0327056,"https://m.media-amazon.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_QL75_UX190_CR0,0,190,281_.jpg","Sean Penn, Tim Robbins, Kevin Bacon","Crime, Drama, Mystery",7.9,R,2003,2h 18m,138.0,https://www.youtube.com/embed/W7NktJhrRYQ,"The tragic murder of a 19-year-old girl reunites three childhood friends still living in Boston--the victim's gangster father, a detective, and the disturbed man they both suspect of killing her."
Gran Turismo,NONE,yes,tt4495098,"https://m.media-amazon.com/images/M/MV5BMTI1YjFmN2UtOWZhOC00MjkwLTg2ZjgtNDQ5NDQ3YWNmNGRkXkEyXkFqcGdeQXVyMTAxNzQ1NzI@._V1_QL75_UX190_CR0,0,190,281_.jpg","David Harbour, Orlando Bloom, Archie Madekwe","Action, Adventure, Drama",7.1,PG-13,2023,2h 14m,134.0,https://www.youtube.com/embed/GVPzGBvPrzw,"Based on the unbelievable, inspiring true story of a team of underdogs - a struggling, working-class gamer, a failed former race car driver, and an idealistic motorsport exec - who risk it all to take on the most elite sport in the world."
Con Air,NONE,yes,tt0118880,"https://m.media-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg","Nicolas Cage, John Cusack, John Malkovich","Action, Crime, Thriller",6.9,R,1997,1h 55m,115.0,https://www.youtube.com/embed/Olvpk5BXWCI,Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.
About Time,NONE,yes,tt2194499,"https://m.media-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_QL75_UX190_CR0,10,190,281_.jpg","Domhnall Gleeson, Rachel McAdams, Bill Nighy","Comedy, Drama, Fantasy",7.8,R,2013,2h 3m,123.0,https://www.youtube.com/embed/T7A810duHvw,"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think."
Top Gun,NONE,yes,tt0092099,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,6,190,281_.jpg","Tom Cruise, Tim Robbins, Kelly McGillis","Action, Drama",6.9,PG,1986,1h 49m,109.0,https://www.youtube.com/embed/xa_z57UatDY,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom."
Defiance,NONE,yes,tt1034303,"https://m.media-amazon.com/images/M/MV5BZjEyYjk4ZDQtZDhjMi00NGFkLWExM2UtZjgyMDMxODgwNjgyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX190_CR0,0,190,281_.jpg","Daniel Craig, Liev Schreiber, Jamie Bell","Action, Drama, History",7.1,R,2008,2h 17m,137.0,https://www.youtube.com/embed/FVNR8PrtnQc,"Jewish brothers in German-occupied Eastern Europe escape into a Belorussian forest, where they join Russian resistance fighters, and endeavor to build a village, in order to protect themselves and about one thousand Jewish non-combatants."
Oppenheimer,NONE,yes,tt15398776,"https://m.media-amazon.com/images/M/MV5BMDBmYTZjNjUtN2M1MS00MTQ2LTk2ODgtNzc2M2QyZGE5NTVjXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_QL75_UX190_CR0,0,190,281_.jpg","Cillian Murphy, Emily Blunt, Matt Damon","Biography, Drama, History",8.3,R,2023,3h,180.0,https://www.youtube.com/embed/uYPbbksJxIg,The story of American scientist J. Robert Oppenheimer and his role in the development of the atomic bomb.
Dark Waters,NONE,yes,tt9071322,"https://m.media-amazon.com/images/M/MV5BODQ0M2Y5M2QtZGIwMC00MzJjLThlMzYtNmE3ZTMzZTYzOGEwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Mark Ruffalo, Anne Hathaway, Tim Robbins","Biography, Drama, History",7.6,PG-13,2019,2h 6m,126.0,https://www.youtube.com/embed/RvAOuhyunhY,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.
"Patriot, The",NONE,yes,tt0187393,"https://m.media-amazon.com/images/M/MV5BNjUxYzliZjUtZTcyZS00NjQ2LTkxZWMtMzg5OWUxZGZkODFjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,1,190,281_.jpg","Mel Gibson, Heath Ledger, Joely Richardson","Action, Drama, History",7.2,R,2000,2h 45m,165.0,https://www.youtube.com/embed/Clh5qDQ1-lI,Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.
"Pursuit of Happyness, The",NONE,yes,tt0454921,"https://m.media-amazon.com/images/M/MV5BMTQ5NjQ0NDI3NF5BMl5BanBnXkFtZTcwNDI0MjEzMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Will Smith, Thandiwe Newton, Jaden Smith","Biography, Drama",8.0,PG-13,2006,1h 57m,117.0,https://www.youtube.com/embed/DMOBlEcRuw8,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
Walking Tall,NONE,yes,tt0351977,"https://m.media-amazon.com/images/M/MV5BMTM0MjYzNzM1N15BMl5BanBnXkFtZTcwMDcwNDc3NA@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Dwayne Johnson, Ashley Scott, Johnny Knoxville","Action, Crime",6.3,PG-13,2004,1h 26m,86.0,https://www.youtube.com/embed/edR_niqKp1Q,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house."
"Express, The",NONE,yes,tt0469903,"https://m.media-amazon.com/images/M/MV5BMTM3MTY5OTA5MF5BMl5BanBnXkFtZTcwMjA5ODk3MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Rob Brown, Dennis Quaid, Clancy Brown","Biography, Drama, Sport",7.2,PG,2008,2h 10m,130.0,https://www.youtube.com/embed/IaTcy1Vvbi0,"A drama based on the life of college football hero Ernie Davis, the first African-American to win the Heisman Trophy."
Men of Honor,NONE,yes,tt0203019,"https://m.media-amazon.com/images/M/MV5BMjkxZGVmNzQtYjE0OC00MzVlLTkxODYtNzdkMjE3MmZjYjUxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg","Cuba Gooding Jr., Robert De Niro, Charlize Theron","Biography, Drama",7.2,R,2001,2h 9m,129.0,https://www.youtube.com/embed/E21xH5vg0yo,"The story of Carl Brashear, the first African-American U.S. Navy Diver, and the man who trained him."
Three Musketeers,NONE,yes,tt0108333,"https://m.media-amazon.com/images/M/MV5BMzc4OTJlMTgtMWE5MC00MDRlLWE2MDQtYTI4ZTAzNzUyZjM2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_QL75_UY281_CR1,0,190,281_.jpg","Charlie Sheen, Kiefer Sutherland, Chris O'Donnell","Action, Adventure, Romance",6.4,PG,1993,1h 45m,105.0,https://www.youtube.com/embed/Sy9HfwyICw4,"France, 1625: Young d'Artagnan heads to Paris to join the Musketeers but the evil cardinal has disbanded them - save 3. He meets the 3, Athos, Porthos and Aramis, and joins them on their quest to save the king and country."
"Marvels, The",NONE,yes,tt10676048,"https://m.media-amazon.com/images/M/MV5BM2U2YWU5NWMtOGI2Ni00MGMwLWFkNjItMjgyZWMxNjllNTMzXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg","Brie Larson, Teyonah Parris, Iman Vellani","Action, Adventure, Fantasy",5.5,PG-13,2023,1h 45m,105.0,https://www.youtube.com/embed/wS_qbDztgVY,"Carol Danvers gets her powers entangled with those of Kamala Khan and Monica Rambeau, forcing them to work together to save the universe."
Frequency,NONE,yes,tt0186151,"https://m.media-amazon.com/images/M/MV5BOGE1YTBjMjgtNTM5NS00YTk0LWEzOTQtMjk1NWY0ZWI1NDY3XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_QL75_UX190_CR0,0,190,281_.jpg","Dennis Quaid, Jim Caviezel, Shawn Doyle","Crime, Drama, Mystery",7.4,PG-13,2000,1h 58m,118.0,https://www.youtube.com/embed/jdACpDDpIUs,"An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences."
Million Dollar Arm,NONE,yes,tt1647668,"https://m.media-amazon.com/images/M/MV5BMjM1OTUwOTA0M15BMl5BanBnXkFtZTgwMTA0Nzk4MjE@._V1_QL75_UX190_CR0,0,190,281_.jpg","Jon Hamm, Aasif Mandvi, Alan Arkin","Biography, Drama, Family",7.0,PG,2014,2h 4m,124.0,https://www.youtube.com/embed/lEtNIoPxcq8,A sports agent stages an unconventional recruitment strategy to get talented Indian cricket players to play Major League Baseball.
